id;orgao;objeto_licitacao;percentual;confianca;total_itens;itens_compativeis;principais_matches
46374500000194202512802;SECRETARIA DE ESTADO DA SAUDE;O objeto da presente licitação é a aquisição de medicamentos diversos conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos.;71.7;ALTA;16;13;LEVOTIROXINA 100MCG C/30 (I) (... (72%)|CARBAMAZEPINA 400 MG C/200CPR ... (82%)|DONEPEZILA 10MG C/30 CPR (C*) ... (82%)|FLUOXETINA 20 MG (C1) GEN CX/3... (82%)|LEVETIRACETAM 750MG C/30 CPR (... (82%)
02326365000136202526;CONSORCIO INTERMUNICIPAL DE SAUDE DA MICRO-REGIAO DE VICOSA;Aquisição de equipamentos permanentes (materiais e mobiliários) para as Salas de Vacinas, destinados ao fortalecimento da infraestrutura de saúde e ao aprimoramento do Programa Nacional de Imunização ;0.0;INCOMPATIVEL;3;0;
183850880001722025205;MUNICIPIO DE MANHUACU;Aquisição futura e parcelada de materiais médicos e hospitalares e materiais de laboratório diversos destinados a Unidade de Atendimento Intermediário (UAI), Atenção Básica, CEAE, Saúde Mental, Policl;51.9;MEDIA;68;11;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|CLOREXIDINA 2% AQUOSA 30ML... (52%)|CLOR.DE POTASSIO 10%  10ML CX ... (52%)
01362680000156202575;MUNICIPIO DE ALTO TAQUARI;[LICITANET] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE FÓRMULAS, DIETAS E SUPLEMENTOS ESPECIAIS, PARA ATENDIMENTO A SECRETARIA MUNICIPAL DE SAÚDE DE ALTO TAQUARI – MT.;68.41;MEDIA;15;3;FRALDA G INFANTIL PCT C/60 FD ... (71%)|SUPLEMENTO ALIMENTAR 340 MG CX... (82%)|SUPLEMENTO ALIMENTAR 340 MG CX... (52%)
07954480000179202525028;ESTADO DO CEARA;REGISTRO DE PREÇO PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MATERIAL MÉDICO HOSPITALAR;0.0;INCOMPATIVEL;2;0;
07954480000179202525029;ESTADO DO CEARA;REGISTRO DE PREÇO - MATERIAL MÉDICO HOSPITALAR;51.9;MEDIA;5;1;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
042858960001532025180;MUNICIPIO DE JUTAI;[LICITANET] - Formação de registro de preços visando a contratação de empresa para o fornecimento de medicamentos básicos, antibióticos e controlados para o abastecimento da farmácia de distribuição g;80.11;ALTA;936;774;ACEBROFILINA XPE ADU. 10MG/ML ... (79%)|ACEBROFILINA XPE ADU. 10MG/ML ... (79%)|BACLOFENO 10 MG CX/20 CPR... (72%)|METILPREDNISOLONA 125 MG 2ML C... (52%)|ACETILCISTEINA 10% C/5AMP 3ML ... (74%)
198764240001422025213;MUNICIPIO DE IPATINGA;AQUISIÇÃO, POR MEIO DE SISTEMA DE REGISTRO DE PREÇOS, DE MATERIAIS MÉDICOS-HOSPITALARES, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS.;53.98;MEDIA;130;33;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGUA OXIGENADA 10 VOL 100 ML... (71%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
07954480000179202525038;ESTADO DO CEARA;REGISTRO DE PREÇO - MATERIAL MÉDICO HOSPITALAR;0.0;INCOMPATIVEL;18;0;
124747050001202025460;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE BOTUCATU;Constituição de sistema de registro de preços para aquisição futura de medicamentos (anagrelida, gencitabina, etc), para atender as necessidades da seção técnica de farmácia;54.95;MEDIA;5;3;GENCITABINA 200G PÓ INJ FA VD ... (52%)|FUROSEMIDA 20MG C/100 AMP. 2ML... (52%)|ENOXAPARINA 40MG C/10 SERI (I)... (52%)
463745000001942026388;SECRETARIA DE ESTADO DA SAUDE;Medicamentos Judicial Ampla;55.55;MEDIA;2;2;NIMESULIDA 100 MG CX/600 CPR (... (50%)|NIMESULIDA 100 MG CX/600 CPR (... (50%)
449352780001262025292;MUNICIPIO DE RANCHARIA;AQUISIÇÃO DE SUPLEMENTOS ALIMENTARES, FÓRMULAS NUTRICIONAIS ESPECIAIS DESTINADAS AO ATENDIMENTO DA ASSISTÊNCIA FARMACÊUTICA DO MUNICIPIO DE RANCHARIA PELO PERÍODO DE 12 MESES.;0.0;INCOMPATIVEL;12;0;
465232700001882025591;MUNICIPIO DE MOGI DAS CRUZES;REGISTRO DE PRECOS PARA FORNECIMENTO DE MOBILIÁRIOS , EQUIPAMENTOS HOSPITALARES E ACESSÓRIOS.;0.0;INCOMPATIVEL;28;0;
075336560001192025208;MUNICIPIO DE SAO GONCALO DO AMARANTE;Aquisição de medicamentos e material médico-hospitalar para uso veterinário destinados ao atendimento das demandas do Castramóvel do Município de São Gonçalo do Amarante/CE, visando a execução das açõ;68.97;MEDIA;49;33;ISOFLURANO 100 ML *(C-1)... (82%)|PROPOFOL 10 MG/ML CX/5 AMP 10 ... (82%)|EQUIPO MACRO GOTAS C/PAPEL GRA... (52%)|SOL.RINGER C/LACTATO SIST.FEC ... (52%)|ALCOOL 70% ETILICO HIDRATADO 1... (52%)
122642220001092025102;MUNICIPIO DE SAO MIGUEL DOS CAMPOS;Registro de preços para futura e eventual aquisição de medicamentos veterinário, com exclusividade para ME e EPP;69.74;MEDIA;24;11;DEXAMETASONA 2 MG AMP.1ML CX/1... (52%)|AMOXICILINA 250MG 60ML HOSP C/... (52%)|AMOXICILINA 250MG 60ML HOSP C/... (52%)|DEXAMETASONA 2 MG AMP.1ML CX/1... (81%)|DIPIRONA 1GR  CXC/100 AMP.2 ML... (82%)
137437600001302025168;MUNICIPIO DE ITAMBE;[LICITANET] - Registro de preço para aquisição de álcool e soluções, para atender às necessidades da Rede Pública de Saúde do Município de Itambé-BA.;56.57;MEDIA;10;9;ALCOOL 70% ETILICO HIDRATADO 1... (52%)|ALCOOL 70% ETILICO HIDRATADO 1... (52%)|ALCOOL 70% ETILICO HIDRATADO 1... (52%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (52%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (52%)
1057202200018020251283;SECRETARIA DE ADMINISTRACAO;Fornecimento do Medicamento SARCLISA, visando atender às demandas do Núcleo de Ações Judiciais (NAJ - SES/PE), vinculado à Secretaria Estadual de Saúde.;0.0;INCOMPATIVEL;2;0;
1057202200018020251282;SECRETARIA DE ADMINISTRACAO;Formação de Registro de Preços para o fornecimento eventual de MEDICAMENTOS, visando atender as necessidades do Hospital dos Servidores do Estado de Pernambuco - HSE.;81.09;ALTA;19;19;ACIDO VALPROICO 250 MG CX/25 C... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (82%)|AMPICILINA 1G CX C/100  F/A CI... (82%)|ATROPINA 0,25% CX/100  1ML... (52%)|LORATADINA 10MG C/12 CPR... (71%)
087156180001402025160;FUNDO MUNICIPAL DE SAUDE;Reabertura de registro de preços dos itens fracassados do pregão 13.051/2025 (reabertura do pregão 13.003/2025) para aquisição de materiais médico hospitalares (perfurocortantes, sondas, drenos, cânul;82.5;ALTA;13;6;AGULHA 13 X 0,45 C/DISP SEG C/... (82%)|AGULHA 13 X 0,45 C/DISP SEG C/... (82%)|AGULHA 13 X 0,45 C/DISP SEG C/... (82%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (82%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (82%)
07954480000179202525076;ESTADO DO CEARA;REGISTRO DE PREÇO PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE EQUIPAMENTO MÉDICO HOSPITALAR.;0.0;INCOMPATIVEL;2;0;
07954480000179202525082;ESTADO DO CEARA;REGISTRO DE PREÇOS - MATERIAL MÉDICO HOSPITALAR;0.0;INCOMPATIVEL;4;0;
07954480000179202525087;ESTADO DO CEARA;REGISTRO DE PREÇO - MATERIAL MÉDICO HOSPITALAR;57.09;MEDIA;15;15;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
452811440001002025242;MUNICIPIO DE ITAPIRA;REGISTRO DE PREÇOS PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MEDICAMENTOS DESTINADOS PARA AS SECRETARIAS DO MUNCÍPIO DE ITAPIRA/SP;77.5;ALTA;41;32;ACEBROFILINA XPE ADU. 10MG/ML ... (72%)|ACIDO FOLICO 0,2MG/ML 30ML... (72%)|AZITROMICINA 500MG C/500 CPRS ... (82%)|METRONIDAZOL 0,5% INJ C/60 BOL... (52%)|BROMOPRIDA 10 MG (G) CAP C/20... (82%)
180802830001942025286;MUNICIPIO DE DOM CAVATI;REGISTRO DE PREÇOS PARA SELEÇÃO DE EMPRESAS PARA FORNECIMENTO FUTURO E PARCELADO DE MATERIAIS ODONTOLÓGICOS E AMBULATORIAIS DESTINADOS AS UNIDADES DE SAÚDE EM MANUTENÇÃO AOS SERVIÇOS REALIZADOS PELAS ;67.03;MEDIA;111;21;AVENTAL DESC. HOSPITALAR 30G P... (52%)|AVENTAL DESC. HOSPITALAR 30G P... (52%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (70%)|DETERGENTE ENZIMA 4 ENZ 1LT PR... (78%)|HIDROXIDO ALUMINIO FR. 100ML A... (50%)
0205672900010520251421;MUNICIPIO DE RIO VERDE;REGISTRO DE PREÇOS PARA FUTURA AQUISIÇÃO DE MEDICAMENTOS HOSPITALARES PARA ATENDER A NECESSIDADE DAS UNIDADES DE SAÚDE PERTENCENTE AO FUNDO MUNICIPAL DE SAÚDE DE RIO VERDE (GO);81.01;ALTA;129;111;ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACIDO VALPROICO 250 MG CX/25 C... (52%)|ADENOSINA 3MG/ML 2ML IV C/5 AM... (82%)|AGUA BI-DESTILADA SIST. FECH 2... (70%)
4249860000017120256350;ESTADO DO RIO DE JANEIRO;Aquisição de medicamentos, por licitação (pregão eletrônico), para o Hospital Universitário Pedro Ernesto.;56.05;MEDIA;5;4;BACLOFENO 10 MG CX/20 CPR... (52%)|DANTROLENO 20MG C/12 F/A 60ML ... (52%)|EFEDRINA 50MG/ML 1ML C/25 AMP ... (52%)|HIOSCINA  10 MG CX/20 COMP... (52%)
4249860000017120256351;ESTADO DO RIO DE JANEIRO;A aquisição de medicamentos para o Hospital Universitário Pedro Ernesto.;57.09;MEDIA;2;2;GLICOSE 25 %  10 ML CX C/200... (52%)|GLICOSE 25 %  10 ML CX C/200... (52%)
4249860000017120256353;ESTADO DO RIO DE JANEIRO;A aquisição de medicamentos para o Hospital Universitário Pedro Ernesto.;62.71;MEDIA;4;3;FENTANILA 0,05MG AMP 10ML C/50... (52%)|FLUMAZENIL 0,1MG/5ML C/50 AMP ... (52%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (71%)
4249860000017120256352;ESTADO DO RIO DE JANEIRO;A aquisição de medicamentos para o Hospital Universitário Pedro Ernesto.;55.01;MEDIA;10;6;ALCOOL 70% 100 ML ALMOTOLIA... (52%)|CLONIDINA 150 MCG/ML 1ML C/25 ... (52%)|CLONIDINA 150 MCG/ML 1ML C/25 ... (52%)|DESLANOSIDEO 0,2MG/ML 50 AMP 2... (52%)|ISOSSORBIDA 10MG/ML C/50 AMP 1... (52%)
456711200001592025307;MUNICIPIO DE DOIS CORREGOS;Registro de preços para futura e eventual aquisição de medicamentos, de acordo as necessidades do Município, pelo período de 12 (doze) meses.;80.44;ALTA;321;282;ACEBROFILINA XPE ADU. 10MG/ML ... (72%)|ACEBROFILINA XPE ADU. 10MG/ML ... (51%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (81%)|ACETILCISTEINA 10% C/5AMP 3ML ... (81%)
451760050001082025559;MUNICIPIO DE TAUBATE;Contratação de empresa especializada em prestação de serviços de execução do projeto de estrutura e manutenção elétrica, bem como do sistema de climatização, da Assistência Farmacêutica – Almoxarifado;0.0;INCOMPATIVEL;1;0;
51405231000116202555;MUNICIPIO DE MARIAPOLIS;Aquisição parcelada de fórmulas alimentares para atender as necessidades do Departamento de Nutrição da Secretaria de Saúde da Prefeitura Municipal de Mariápolis/SP.;51.9;MEDIA;31;4;CLOR.DE POTASSIO 10%  10ML CX ... (52%)|GLICOSE 25 %  10 ML CX C/200... (52%)|ACIDO FOLICO 0,2MG/ML 30ML... (52%)|SUPLEMENTO ALIMENTAR 340 MG CX... (52%)
45192275000102202566;MUNICIPIO DE CACHOEIRA PAULISTA;REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS (DESERTOS), COM VISTAS A ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE, INCLUINDO DEMANDAS JUDICIAIS E DO PRONTO ATENDIME;71.44;ALTA;50;20;PENIC.G.POTASSICA 5.000.000 U ... (50%)|BUDESONIDA 32MCG SPRAY NASAL 1... (82%)|LORATADINA 10MG C/12 CPR... (71%)|GLICOSE 25 %  10 ML CX C/200... (82%)|ETILEFRINA 10MG/ML 1ML C/6 AMP... (82%)
456711200001592025309;MUNICIPIO DE DOIS CORREGOS;Registro de preços para futura e eventual aquisição de medicamentos, de acordo as necessidades do Município, pelo período de 12 (doze) meses.;80.38;ALTA;321;281;ACEBROFILINA XPE ADU. 10MG/ML ... (72%)|ACEBROFILINA XPE ADU. 10MG/ML ... (51%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (81%)|ACETILCISTEINA 10% C/5AMP 3ML ... (81%)
5507177500014020259;CONSORCIO DE DESENVOLVIMENTO DOS MUNICIPIOS MINEIROS - CODEMM;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA AQUISIÇÃO DE MEDICAMENTOS E INSUMOS VISANDO ATENDER AS NECESSIDADES DOS MUNICÍPIOS CONSORCIADOS AO CODEMM – CONSÓRCIO DE DESENVOLVIMENTO DOS MUNICÍPIOS MINEIR;0.0;INCOMPATIVEL;1;0;
182780510001452025355;MUNICIPIO DE PARACATU;REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS E INSUMOS FERMACEUTICOS DESTINADOS A ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE;79.46;ALTA;519;402;ABIRATERONA 250MG C/120 CPR (G... (71%)|CLOR.DE POTASSIO 10%  10ML CX ... (52%)|TEMOZOLAMIDA 20MG C/5 CPR... (71%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)
1393703200016020252708;ESTADO DA BAHIA;Aquisição de Material Médico Hospitalar (LANCETA, CURATIVO, COMPRESSA ETC), para compor o sistema de registro de preço.;51.9;MEDIA;8;3;SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
1393703200016020252710;ESTADO DA BAHIA;Aquisição de equipamento médico-hospitalar  (BALANCA DIGITAL PEDIATRICA / NEONATAL), para compor o sistema de registro de preço.;0.0;INCOMPATIVEL;1;0;
1393703200016020252715;ESTADO DA BAHIA;Aquisição de material de consumo médico-hospitalar e de insumos de radiodiagnóstico por imagem (COLCHONETE, ROLO PARA FISIOTERAPIA E COLCHAO PARA CAMA HOSPITALAR), para compor o sistema de registro de;0.0;INCOMPATIVEL;3;0;
1393703200016020252711;ESTADO DA BAHIA;Aquisição de equipamento de uso hospitalar (REFRIGERADOR HOSPITALAR VERTICAL), para compor o sistema de registro de preço.;0.0;INCOMPATIVEL;1;0;
1393703200016020266;ESTADO DA BAHIA;Aquisição de Material de Consumo Médico-Hospitalar e de Insumos de Radiodiagnóstico por Imagem - Kit para Equipamentos de Terapia Continua CVVH/CVVHD, Baixo Volume (Família 65.15)/CHVC;0.0;INCOMPATIVEL;2;0;
1393703200016020252720;ESTADO DA BAHIA;Aquisição de Material de Consumo Médico-Hospitalar e de Insumos de Radiodiagnóstico por Imagem - Filtro, Lamina, Capa (Família 65.15) / CHVC;0.0;INCOMPATIVEL;4;0;
1393703200016020252713;ESTADO DA BAHIA;Aquisição de material de consumo médico-hospitalar e de insumos de radiodiagnóstico por imagem (PULSEIRA, PONTEIRA, ALÇA ETC), para compor o sistema de registro de preço.;0.0;INCOMPATIVEL;6;0;
1393703200016020252719;ESTADO DA BAHIA;Aquisição de Material de Consumo Médico-Hospitalar e de Insumos de Radiodiagnóstico por Imagem - Compressa, Avental (Família 65.10, 65.32)/ CHVC;77.25;ALTA;8;2;COMPRE.GAZE 7,5 X 7,5 11 FIOS ... (77%)|COMPRE.GAZE 7,5 X 7,5 11 FIOS ... (77%)
1393703200016020267;ESTADO DA BAHIA;AQUISIÇÃO DE MATERIAL DE CONSUMO MÉDICO-HOSPITALAR E DE INSUMOS DE RADIODIAGNÓSTICO POR IMAGEM - CONJUNTO, RESSUSCITADOR E BANDEJA (FAMÍLIA: 65.15)/CHVC;51.9;MEDIA;7;3;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
6074731800016220251864;INSTITUTO DE ASSISTENCIA MEDICA AO SERVIDOR PUBLICO ESTADUAL;Constituição Se Registro De Preços Para Prestação De Serviços Não Contínuos De Manipulação E Fornecimento Do Medicamento Bevacizumabe 3,75 Mg/0,15ml Solução Injetável Em Seringa Preenchida Para Aplica;0.0;INCOMPATIVEL;1;0;
07954480000179202525104;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de MATERIAL MÉDICO HOSPITALAR, nas condições estabelecidas neste Edital e seus anexos.;51.9;MEDIA;9;1;ABSORVENTE HOSPITALAR PCT/20 F... (52%)
0140958000013820253290;ESTADO DE GOIAS;A solicitação refere-se à necessidade de aquisição de produtos correlatos e /ou produtos para saúde , que foram concedidos nas apresentações e concentrações registradas na ANVISA prescritas nos receit;51.9;MEDIA;18;6;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|ALCOOL 70% 100 ML ALMOTOLIA... (52%)|SONDA URETRAL N.12... (52%)|SONDA URETRAL N.12... (52%)
3378105500013520252277;FUNDACAO OSWALDO CRUZ;Inspetora de comprimidos 3000.000 CP/H;0.0;INCOMPATIVEL;1;0;
07954480000179202525106;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de  medicamentos, nas condições estabelecidas neste edital e seus anexos.;80.24;ALTA;11;8;ESOMEPRAZOL 40 MG CPR (G) C/14... (82%)|GLICLAZIDA 30MG C/500 CPR (I) ... (82%)|LAMOTRIGINA 100MG CX C/30CPR *... (82%)|LAMOTRIGINA 100MG CX C/30CPR *... (82%)|LEVETIRACETAM 750MG C/30 CPR (... (82%)
1057202200018020251298;SECRETARIA DE ADMINISTRACAO;Fornecimento do Medicamento LENVATINIBE, visando atender às demandas do Núcleo de Ações Judiciais (NAJ - SES/PE), vinculado à Secretaria Estadual de Saúde.;55.55;MEDIA;4;4;SUNITINIBE 25MG CAP C/28... (50%)|SUNITINIBE 25MG CAP C/28... (50%)|SUNITINIBE 25MG CAP C/28... (50%)|SUNITINIBE 25MG CAP C/28... (50%)
46374500000194202513023;SECRETARIA DE ESTADO DA SAUDE;Aquisição de medicamentos;74.58;ALTA;8;6;METILPREDNISOLONA 125 MG 2ML C... (82%)|ATROPINA 0,25% CX/100  1ML... (76%)|FLUCONAZOL 150 MG C/100CAPS... (50%)|METFORMINA 500MG C/30 CPR (G)... (52%)|ESPIRONOLACTONA 100 MG CX/30 C... (82%)
0039454400018520253147;MINISTERIO DA SAUDE;Aquisição de Medicamentos - Uso Geral I (ACETAZOLAMIDA, ACETILCISTEÍNA , ÁCIDO ACETILSALICÍLICO, ANLODIPINO, ETC...)   PROCESSO: 33409.009752/2025-69;84.01;ALTA;17;17;TEMOZOLAMIDA 20MG C/5 CPR... (71%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACIDO PERACETICO 0,2% 5L... (51%)|ACIDO FOLICO 0,2MG/ML 30ML... (82%)
1057202200018020251297;SECRETARIA DE ADMINISTRACAO;Formação de Registro de Preços Unificada para o fornecimento eventual de Medicamentos Grupo Comprimidos - 11, visando atender as necessidades dos hospitais e estabelecimentos vinculados à Secretaria E;79.69;ALTA;39;20;BOSENTANA 125MG C/60 CPR... (72%)|BOSENTANA 125MG C/60 CPR... (72%)|CARBON CALCIO 500 MG+COLECALI ... (79%)|CARBON CALCIO 500 MG+COLECALI ... (79%)|CICLOBENZAPRINA 10MG C/30 CPR ... (72%)
4637450000019420261106;SECRETARIA DE ESTADO DA SAUDE;Atendimentos de Ações judiciais (medicamentos)      ;54.61;MEDIA;3;2;NIMESULIDA 100 MG CX/600 CPR (... (50%)|METFORMINA 500MG C/30 CPR (G)... (52%)
4637450000019420261251;SECRETARIA DE ESTADO DA SAUDE;Contratação de Empresa Especializada para Locação de MÁQUINA UNITARIZADORA DE MEDICAMENTOS;0.0;INCOMPATIVEL;1;0;
463745000001942026338;SECRETARIA DE ESTADO DA SAUDE;Aquisição de medicamentos em cumprimento de determinação judicial;89.24;ALTA;4;4;LORATADINA 10MG C/12 CPR... (77%)|DIPIRONA 1GR  CXC/100 AMP.2 ML... (82%)|DIPIRONA 1GR  CXC/100 AMP.2 ML... (82%)|PREDNISONA 20 MG CX/20 CPR (G)... (82%)
478428360001052025227;MUNICIPIO DE FERNANDOPOLIS;Elaboração de ata de registro de preços para a aquisição de medicamentos que serão dispensados aos pacientes que possuem determinação judicial, sendo todos de 1ª qualidade, com previsão de consumo par;74.39;ALTA;25;17;BIPERIDENO 2MG CX.C/200 COMP C... (82%)|CLORPROMAZINA 4% GTS 20ML (C1 ... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (50%)|SUNITINIBE 25MG CAP C/28... (71%)|CLONAZEPAM 0,5 MG C/480 CPR ZI... (73%)
124747050001202025462;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE BOTUCATU;Aquisição futura de medicamentos (alfentanila, cafeina, citrato, etc);82.13;ALTA;8;8;FENTANILA 0,05MG AMP 10ML C/50... (52%)|CODEINA 30 MG CX/30 CPRS (C-1)... (70%)|CETOPROFENO 100MG IM C/100 AMP... (82%)|LEVODOPA+CARBIDOPA 250MG+25MG ... (62%)|METOPROLOL 5MG C/10 AMP 5ML BE... (82%)
46374500000194202512474;SECRETARIA DE ESTADO DA SAUDE;Aquisição de 6 (seis) geradores carenados, bem como testes dos equipamentos, comissionamento, startup e treinamentos para equipe técnica, para o Centro de Produção de Soros;0.0;INCOMPATIVEL;1;0;
46374500000194202512477;SECRETARIA DE ESTADO DA SAUDE;Aquisição de medicamentos para atender Determinação Judicial;55.55;MEDIA;3;3;NIMESULIDA 100 MG CX/600 CPR (... (50%)|NIMESULIDA 100 MG CX/600 CPR (... (50%)|NIMESULIDA 100 MG CX/600 CPR (... (50%)
03587269000104202552;FUNDO MUNICIPAL DE SAUDE DE ANICUNS;AQUISIÇÃO DE INSUMO HOSPITALAR PARA SECRETARIA MUNICIPAL DE SAÚDE.;55.35;MEDIA;496;92;ACIDO FOLINICO 15MG CX/500 CPR... (72%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
07954480000179202525114;ESTADO DO CEARA;REGISTRO DE PREÇO - MEDICAMENTO;63.37;MEDIA;12;5;BIMATOPROSTA 0,3MG/ML 3ML FR B... (81%)|PROMETAZINA 25 MG CX/200 COMP... (52%)|PAMIDRONATO 60MG/ML CX/5 F/A 1... (52%)|BUDESONIDA 32MCG SPRAY NASAL 1... (80%)|ENOXAPARINA 40MG C/10 SERI (I)... (52%)
4249860000017120256371;ESTADO DO RIO DE JANEIRO;Aquisição de medicamento.;57.09;MEDIA;1;1;ISOTRETINOINA 20MG CX/500 CAPS... (52%)
4249860000017120256372;ESTADO DO RIO DE JANEIRO;1.1 Pregão para aquisição do medicamento Lamotrigina 100 mg, visando atendimentos dos pacientes cadastrados no Componente Especializado da Assistência Farmacêutica - CEAF e no banco de mandados judici;57.09;MEDIA;1;1;LAMOTRIGINA 100MG CX C/30CPR *... (52%)
07954480000179202525116;ESTADO DO CEARA;REGISTRO DE PREÇO - MEDICAMENTO;81.33;ALTA;10;3;SINVASTATINA 20MG C/150 CPR (G... (81%)|VALSARTANA 160 MG CX/30 CPRS (... (82%)|VORICONAZOL 200MG F/A (G)... (81%)
11439872000177202512;FUNDO MUNICIPAL DE SAUDE;Registro de Preço para AQUISIÇÃO DE MATERIAL ODONTOLÓGICA que serão destinados as equipes de saúde bucal que atuam na atenção primária nas Unidades Básicas de Saúde, vinculadas ao Fundo Municipal de S;58.58;MEDIA;116;9;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|ALCOOL 70% ETILICO HIDRATADO 1... (52%)|CLOREXIDINA 2% AQUOSA 30ML... (82%)|COMPRE. GAZE NAO ESTERIL 09 FI... (51%)
464359210001882025263;MUNICIPIO DE DIVINOLANDIA;[Portal de Compras Públicas] - REGISTRO DE PREÇO PARA AQUISIÇAO DE MATERIAIS DE ENFERMAGEM PARA CUMPRIMENTO DE DETERMINAÇÃO JUDICIAL E USO NA UNIDADE DE SAÚDE;71.45;ALTA;35;1;GLICOSE 25 %  10 ML CX C/200... (71%)
4663429100017020251133;MUNICIPIO DE ITAPETININGA;ABERTURA DE ATA DE REGISTRO DE PREÇOS PARA ATENDER AO PROTOCOLO MUNICIPAL DE FORNECIMENTO DE FÓRMULAS INFANTIS, DIETAS E SUPLEMENTOS ALIMENTARES E DECISÕES JUDICIAIS - SECRETARIA MUNICIPAL DE SAÚDE. C;51.9;MEDIA;60;2;GLICOSE 25 %  10 ML CX C/200... (52%)|GLICOSE 25 %  10 ML CX C/200... (52%)
11144137000136202544;FUNDO MUNICIPAL DE SAUDE;[LICITANET] - Aquisição de Material Hospitalar para atender as necessidades da Média Complexidade (Hospital Municipal), as despesas serão custeadas com seu recurso próprio.;0.0;INCOMPATIVEL;4;0;
11144137000136202547;FUNDO MUNICIPAL DE SAUDE;[LICITANET] - Contratação de empresa especializada em confecção de materiais gráficos para atender a Rede Municipal de Saúde de Mata de São João/BA;0.0;INCOMPATIVEL;8;0;
466340440001742025433;MUNICIPIO DE SOROCABA;RP MEDICAMENTOS PARA ATENDER MANDADOS JU DICIAIS;67.88;MEDIA;7;4;ESOMEPRAZOL 40 MG CPR (G) C/14... (71%)|SUNITINIBE 25MG CAP C/28... (52%)|CEFUROXIMA 750 MG CX C/50 F/A ... (52%)|DIFENIDRAMINA 50MG/ML 1ML C/25... (82%)
